,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,"iSpy (feat. Lil Yachty)",KYLE,9685968,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
47,"Escápate Conmigo",Wisin,9655360,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
48,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",9128420,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
49,"Good Life (with G-Eazy & Kehlani)",G-Eazy,9105923,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
50,"Ahora Dice","Chris Jedi",8982314,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
51,"Rollin (feat. Future & Khalid)","Calvin Harris",8658730,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
52,Down,"Fifth Harmony",8555975,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
53,"Your Song","Rita Ora",8501919,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
54,"Most Girls","Hailee Steinfeld",7962936,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
55,"El Amante","Nicky Jam",7839137,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
56,Paris,"The Chainsmokers",7775755,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
57,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,7623516,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
58,"Say You Won't Let Go","James Arthur",7608429,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
59,"Swish Swish","Katy Perry",7432770,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
60,goosebumps,"Travis Scott",7408412,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
61,"I Feel It Coming","The Weeknd",7398733,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
62,"More Than You Know","Axwell /\ Ingrosso",7263719,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
63,Closer,"The Chainsmokers",7248593,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
64,"Hey DJ",CNCO,7230966,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
65,Tuesday,"Burak Yeter",7137047,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
66,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)",Pitbull,7060577,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
67,"LOVE. FEAT. ZACARI.","Kendrick Lamar",6973332,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
68,OK,"Robin Schulz",6971849,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
69,Portland,Drake,6711901,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
70,"You Don't Know Me - Radio Edit","Jax Jones",6699029,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
71,"Solo Dance","Martin Jensen",6667418,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
72,Starboy,"The Weeknd",6554980,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
73,Magnolia,"Playboi Carti",6538023,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
74,"No Vacancy",OneRepublic,6519506,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
75,"Chantaje (feat. Maluma)",Shakira,6444334,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
76,"Castle on the Hill","Ed Sheeran",6431819,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
77,"Me Enamoré",Shakira,6430006,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
78,"Call On Me - Ryan Riback Extended Remix",Starley,6426430,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
79,"Sigo Extrañándote","J Balvin",6222104,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8
80,"Body Like A Back Road","Sam Hunt",6220124,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
81,"One Dance",Drake,6210453,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
82,"Bon appétit","Katy Perry",6151024,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
83,"Slippery (feat. Gucci Mane)",Migos,5929451,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
84,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",5921272,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
85,"Tu Foto",Ozuna,5898705,https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp
86,Cold,"Maroon 5",5686425,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
87,"Mask Off (feat. Kendrick Lamar) - Remix",Future,5658715,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG
88,"Quit (feat. Ariana Grande)","Cashmere Cat",5651939,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
89,"do re mi",blackbear,5582622,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
90,"La Rompe Corazones","Daddy Yankee",5574834,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
91,"The Night We Met","Lord Huron",5572377,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
92,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",5569933,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
93,Perfect,"Ed Sheeran",5557232,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
94,"Tunnel Vision","Kodak Black",5525242,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
95,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,5461665,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
96,"Let Me Love You","DJ Snake",5392844,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
97,"Otra vez (feat. J Balvin)","Zion & Lennox",5387600,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
98,"Bounce Back","Big Sean",5378140,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
99,"Look At Me!",XXXTENTACION,5368802,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
100,"24K Magic","Bruno Mars",5264215,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
101,Strangers,Halsey,5223573,https://open.spotify.com/track/11EDhDAVDtGPoSar6ootYA
102,Gyalchester,Drake,5173201,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
103,Sola,"Anuel AA",5091274,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
104,"Fake Love",Drake,5060134,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
105,"Whatever It Takes","Imagine Dragons",5015724,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
106,"Chained To The Rhythm","Katy Perry",4970586,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
107,Starving,"Hailee Steinfeld",4966509,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
108,"Side To Side","Ariana Grande",4950075,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
109,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,4927436,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
110,"One Last Time","Ariana Grande",4918814,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi
111,T-Shirt,Migos,4854061,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
112,"Reggaetón Lento (Bailemos)",CNCO,4835281,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
113,"Selfish (feat. Rihanna)",Future,4831071,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
114,"Don't Let Me Down (feat. Daya)","The Chainsmokers",4791534,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
115,Tired,"Alan Walker",4780582,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
116,"Nights With You",MØ,4751509,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
117,Photograph,"Ed Sheeran",4708895,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
118,"Me llamas (feat. Maluma) - Remix","Piso 21",4663697,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
119,"Ciao Adios",Anne-Marie,4591553,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
120,Weak,AJR,4521332,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
121,"BUTTERFLY EFFECT","Travis Scott",4467503,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
122,"Perfect Places",Lorde,4449798,https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW
123,Swang,"Rae Sremmurd",4436139,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
124,"Green Light",Lorde,4429090,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
125,"Reminding Me","Shawn Hook",4420297,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr
126,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",4397128,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
127,Paradinha,Anitta,4382086,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
128,"Whippin (feat. Felix Snow)",Kiiara,4373214,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
129,"In the Name of Love","Martin Garrix",4369671,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
130,"To the Max (feat. Drake)","DJ Khaled",4346733,https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH
131,"The One","The Chainsmokers",4289697,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
132,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",4289621,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
133,"Hear Me Now",Alok,4278019,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
134,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",4276461,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
135,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",4265205,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
136,ELEMENT.,"Kendrick Lamar",4234259,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
137,Happier,"Ed Sheeran",4224339,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
138,Báilame,Nacho,4222065,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
139,"Treat You Better","Shawn Mendes",4212871,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
140,"Bad At Love",Halsey,4185168,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
141,Hunter,Galantis,4168308,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj
142,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",4130481,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
143,"Thinking out Loud","Ed Sheeran",4103840,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
144,"September Song","JP Cooper",4053317,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
145,"4 AM","2 Chainz",3954583,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
146,"Uh Huh","Julia Michaels",3947032,https://open.spotify.com/track/7hCcLbNDCVPNqAwuoutJ31
147,Rolex,"Ayo & Teo",3923008,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
148,"Alguien Robo","Sebastian Yatra",3913851,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy
149,"Love Yourself","Justin Bieber",3910078,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
150,"Don't Wanna Know","Maroon 5",3804791,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
151,"How Far I'll Go - From ""Moana""","Alessia Cara",3754669,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
152,"The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version","Bebe Rexha",3754443,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal
153,Dive,"Ed Sheeran",3751854,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
154,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",3751148,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
155,Touch,"Little Mix",3746715,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
156,Mercy,"Shawn Mendes",3711449,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
157,Safari,"J Balvin",3690884,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
158,Heathens,"Twenty One Pilots",3633326,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
159,"Cheap Thrills",Sia,3605915,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
160,Faded,"Alan Walker",3603316,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
161,"Si Tú La Ves (feat. Wisin)","Nicky Jam",3586246,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
162,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",3581891,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
163,"Sweet Creature","Harry Styles",3579929,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
164,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",3577331,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
165,"White Iverson","Post Malone",3548999,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
166,"Te Quiero Pa´Mi","Don Omar",3534836,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
167,"All Night","The Vamps",3529222,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
168,wokeuplikethis*,"Playboi Carti",3508871,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
169,Sorry,"Justin Bieber",3494318,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
170,Traicionera,"Sebastian Yatra",3478827,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
171,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,3474156,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
172,"Be Mine",Ofenbach,3467234,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
173,Vacaciones,Wisin,3433915,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
174,Hot2Touch,"Felix Jaehn",3416769,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v
175,"I Like Me Better",Lauv,3411627,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
176,"Into You","Ariana Grande",3394773,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
177,"Love On The Brain",Rihanna,3361093,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
178,Besándote,"Piso 21",3359549,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
179,"Black Beatles","Rae Sremmurd",3348891,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
180,"Stressed Out","Twenty One Pilots",3345212,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
181,"This Is What You Came For (feat. Rihanna)","Calvin Harris",3338006,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
182,"La Bicicleta","Carlos Vives",3333685,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
183,"Wonderwall - Remastered",Oasis,3317363,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
184,"Perfect Strangers","Jonas Blue",3308357,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
185,"Shed a Light","Robin Schulz",3292512,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
186,"Una Lady Como Tú","Manuel Turizo",3255215,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
187,"My Way","Calvin Harris",3251114,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
188,"Sua Cara (feat. Anitta & Pabllo Vittar)","Major Lazer",3245015,https://open.spotify.com/track/5gUFvcHTgDNthj7DmZl2L7
189,Ride,"Twenty One Pilots",3242324,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
190,"Run Me Dry","Bryson Tiller",3232373,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF
191,Panda,Desiigner,3198547,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
192,"What Do I Know?","Ed Sheeran",3192662,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
193,"All Time Low","Jon Bellion",3191309,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
194,"Scars To Your Beautiful","Alessia Cara",3173158,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
195,"Just Hold On","Steve Aoki",3164656,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
196,"I Got You","Bebe Rexha",3155259,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
197,"Eyes Closed",Halsey,3152018,https://open.spotify.com/track/2WQn7Yvs728KZmmY6tgWqH
198,Lumbra,"Cali Y El Dandee",3138634,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
199,"Lean On (feat. MØ & DJ Snake)","Major Lazer",3128077,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
200,Human,"Rag'n'Bone Man",3112499,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
