,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
90,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",5513422,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
91,Perfect,"Ed Sheeran",5458562,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
92,"Otra vez (feat. J Balvin)","Zion & Lennox",5432388,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
93,"BUTTERFLY EFFECT","Travis Scott",5388417,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
94,"Let Me Love You","DJ Snake",5319934,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
95,Gyalchester,Drake,5180577,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
96,Cold,"Maroon 5",5177286,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
97,Sola,"Anuel AA",5156855,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
98,"Look At Me!",XXXTENTACION,5121026,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
99,"Bounce Back","Big Sean",5101633,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
100,"Tunnel Vision","Kodak Black",5097115,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
101,"24K Magic","Bruno Mars",5092515,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
102,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,5017630,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
103,"One Last Time","Ariana Grande",5016232,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi
104,"Quit (feat. Ariana Grande)","Cashmere Cat",4980245,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
105,"I Like Me Better",Lauv,4897350,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
106,"Don't Let Me Down (feat. Daya)","The Chainsmokers",4832451,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
107,Starving,"Hailee Steinfeld",4785623,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
108,Tired,"Alan Walker",4784930,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
109,"Fake Love",Drake,4781620,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
110,"Reggaetón Lento (Bailemos)",CNCO,4755668,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
111,"Reminding Me","Shawn Hook",4706204,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr
112,"Side To Side","Ariana Grande",4667754,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
113,Photograph,"Ed Sheeran",4647249,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
114,"Whatever It Takes","Imagine Dragons",4616423,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
115,"Me llamas (feat. Maluma) - Remix","Piso 21",4595134,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
116,"Still Got Time (feat. PARTYNEXTDOOR)",ZAYN,4537441,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
117,"Nights With You",MØ,4498999,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
118,Weak,AJR,4469253,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
119,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",4467150,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
120,T-Shirt,Migos,4405183,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
121,Báilame,Nacho,4393785,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C
122,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",4373594,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
123,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",4373373,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
124,"Treat You Better","Shawn Mendes",4360487,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
125,Swang,"Rae Sremmurd",4325875,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
126,Hunter,Galantis,4285110,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj
127,"The Night We Met","Lord Huron",4263702,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
128,"Bad At Love",Halsey,4247585,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
129,"In the Name of Love","Martin Garrix",4224956,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
130,"Hear Me Now",Alok,4211473,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
131,"Vente Pa' Ca (feat. Maluma)","Ricky Martin",4194083,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
132,Happier,"Ed Sheeran",4149186,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
133,"Thinking out Loud","Ed Sheeran",4140242,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
134,Bonita,"J Balvin",4137285,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
135,"Mask Off (feat. Kendrick Lamar) - Remix",Future,4099633,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG
136,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",4096803,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
137,"Ciao Adios",Anne-Marie,4081331,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
138,"Una Lady Como Tú","Manuel Turizo",4051683,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
139,"The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version","Bebe Rexha",4037502,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal
140,"Love Yourself","Justin Bieber",3957449,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
141,"do re mi",blackbear,3939354,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
142,"Green Light",Lorde,3931780,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
143,"Shake It Off","Taylor Swift",3920018,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
144,"Alguien Robo","Sebastian Yatra",3883130,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy
145,Rolex,"Ayo & Teo",3881891,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
146,"4 AM","2 Chainz",3856811,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
147,"Blank Space","Taylor Swift",3805516,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
148,"Love Galore (feat. Travis Scott)",SZA,3804399,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
149,"Cheap Thrills",Sia,3803031,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
150,Hot2Touch,"Felix Jaehn",3774355,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v
151,ELEMENT.,"Kendrick Lamar",3758645,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
152,"Selfish (feat. Rihanna)",Future,3734372,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
153,"Si Tú La Ves (feat. Wisin)","Nicky Jam",3731546,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
154,Paradinha,Anitta,3729167,https://open.spotify.com/track/05rJdH2MRLJ3sQoEUO78qs
155,Safari,"J Balvin",3699888,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
156,"September Song","JP Cooper",3698998,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
157,Dive,"Ed Sheeran",3656677,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
158,"Be Mine",Ofenbach,3641018,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
159,Touch,"Little Mix",3639454,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
160,"Can I Be Him","James Arthur",3636823,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX
161,Mercy,"Shawn Mendes",3614118,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
162,"Don't Wanna Know","Maroon 5",3607189,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
163,Besándote,"Piso 21",3578007,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h
164,Faded,"Alan Walker",3573242,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
165,Heathens,"Twenty One Pilots",3568433,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
166,"How Far I'll Go - From ""Moana""","Alessia Cara",3559117,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
167,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",3518824,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
168,"Te Quiero Pa´Mi","Don Omar",3510335,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz
169,Sorry,"Justin Bieber",3504689,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
170,"White Iverson","Post Malone",3501105,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
171,Traicionera,"Sebastian Yatra",3492297,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
172,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",3466801,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
173,wokeuplikethis*,"Playboi Carti",3459142,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
174,"Summer Air",ItaloBrothers,3416785,https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8
175,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,3405129,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
176,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",3370635,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
177,"This Is What You Came For (feat. Rihanna)","Calvin Harris",3369889,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
178,"Perfect Strangers","Jonas Blue",3320074,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
179,"Stressed Out","Twenty One Pilots",3306307,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
180,Ride,"Twenty One Pilots",3303785,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
181,"All Night","The Vamps",3296727,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
182,"Love On The Brain",Rihanna,3277800,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
183,"Shed a Light","Robin Schulz",3275632,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
184,"Uh Huh","Julia Michaels",3267757,https://open.spotify.com/track/7hCcLbNDCVPNqAwuoutJ31
185,"Black Beatles","Rae Sremmurd",3260969,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
186,"Sweet Creature","Harry Styles",3253147,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
187,"Lean On (feat. MØ & DJ Snake)","Major Lazer",3216948,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
188,Lumbra,"Cali Y El Dandee",3210077,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK
189,"Into You","Ariana Grande",3199369,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
190,Panda,Desiigner,3182145,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
191,"The One","The Chainsmokers",3166334,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
192,"Met Gala (feat. Offset)","Gucci Mane",3165679,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK
193,"Go Flex","Post Malone",3150917,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
194,Vacaciones,Wisin,3147546,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
195,"My Way","Calvin Harris",3144957,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
196,"Came Here for Love",Sigala,3137110,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
197,"Whippin (feat. Felix Snow)",Kiiara,3113550,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
198,"Wonderwall - Remastered",Oasis,3110391,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
199,"Bad Blood","Taylor Swift",3093718,https://open.spotify.com/track/0TvQLMecTE8utzoNmvXRbK
200,"The Scientist",Coldplay,3091510,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
